question,subject,choices,answer,question_id,gold_answer
"Question: An individual paid taxes 27 months ago, but did not file a tax return for that year. Now the individual wants to file a claim for refund of federal income taxes that were paid at that time. The individual must file the claim for refund within which of the following time periods after those taxes were paid?
Options: 
A. One year.
B. Two years.
C. Three years.
D. Four years.
Answer: 
",professional_accounting,['One year.' 'Two years.' 'Three years.' 'Four years.'],1,1583,B
"Question: Regarding meiosis and mitosis, one difference between the two forms of cellular reproduction is that in meiosis
Options: 
A. there is one round of cell division, whereas in mitosis there are two rounds of cell division
B. separation of sister chromatids occurs during the second division, whereas in mitosis separation of sister chromatids occurs during the first division
C. chromosomes are replicated during interphase, whereas in mitosis chromosomes are replicated during prophase
D. spindle fibers form during prophase, whereas in mitosis the spindle fibers form during metaphase
Answer: 
",high_school_biology,"['there is one round of cell division, whereas in mitosis there are two rounds of cell division'
 'separation of sister chromatids occurs during the second division, whereas in mitosis separation of sister chromatids occurs during the first division'
 'chromosomes are replicated during interphase, whereas in mitosis chromosomes are replicated during prophase'
 'spindle fibers form during prophase, whereas in mitosis the spindle fibers form during metaphase']",1,573,B
"Question: A student who is chronically depressed is most likely to attribute the low score she received on her final exam to:
Options: 
A. her lack of ability.
B. the lack of time she had to study.
C. the difficulty of some exam items.
D. the instructor's ineptitude.
Answer: 
",professional_psychology,"['her lack of ability.' 'the lack of time she had to study.'
 'the difficulty of some exam items.' ""the instructor's ineptitude.""]",0,221,A
"Question:  According to Norcross, which of the following arguments poses a formidable challenge to any proposed criterion of full moral standing that excludes animals?
Options: 
A. the ontological argument
B. the argument from cosmology
C. the argument from marginal cases
D. none of the above
Answer: 
",moral_disputes,"['the ontological argument' 'the argument from cosmology'
 'the argument from marginal cases' 'none of the above']",2,1216,C
"Question: An example of a categorical grant would be
Options: 
A. money loaned by the federal government to cities to fund school maintenance
B. money given by the federal government to states without conditions
C. money loaned by the federal government to a private company to prevent it from failing
D. money given by the federal government to states to fund Head Start early education programs
Answer: 
",high_school_government_and_politics,"['money loaned by the federal government to cities to fund school maintenance'
 'money given by the federal government to states without conditions'
 'money loaned by the federal government to a private company to prevent it from failing'
 'money given by the federal government to states to fund Head Start early education programs']",3,761,D
"Question: If, for each additional unit of a variable input, the increases in output become smaller, which of the following correctly identifies the concept?
Options: 
A. Diminishing marginal productivity.
B. Diminishing marginal utility.
C. Increasing marginal utility.
D. Increasing marginal productivity.
Answer: 
",high_school_microeconomics,"['Diminishing marginal productivity.' 'Diminishing marginal utility.'
 'Increasing marginal utility.' 'Increasing marginal productivity.']",0,505,A
"Question: In this chapter's Senior View, Pat Shelley told us that you shouldn't retire if
Options: 
A. You can't do it right
B. You're younger than 60
C. Your family wants you to keep working
D. You have no hobbies
Answer: 
",human_aging,"[""You can't do it right"" ""You're younger than 60""
 'Your family wants you to keep working' 'You have no hobbies']",0,1393,A
"Question: Why do we see essentially the same face of the Moon at all times?
Options: 
A. because the Moon has a nearly circular orbit around the Earth
B. because the Moon does not rotate
C. because the other face points toward us only at new moon when we can't see the Moon
D. because the Moon's rotational and orbital periods are equal
Answer: 
",astronomy,"['because the Moon has a nearly circular orbit around the Earth'
 'because the Moon does not rotate'
 ""because the other face points toward us only at new moon when we can't see the Moon""
 ""because the Moon's rotational and orbital periods are equal""]",3,2110,D
"Question: Industrial production in the nineteenth century was characterized by:
Options: 
A. increasing numbers of women in high status positions
B. cottage industries and homeworkers doing piecework in the domestic sphere
C. the 'managerial revolution' by which ownership and control became separate
D. power-driven machinery and the concentration of workers in large workplaces
Answer: 
",sociology,"['increasing numbers of women in high status positions'
 'cottage industries and homeworkers doing piecework in the domestic sphere'
 ""the 'managerial revolution' by which ownership and control became separate""
 'power-driven machinery and the concentration of workers in large workplaces']",3,1348,D
"Question: According to attribution theorists, an error observers make in formulating causal attributions about the behavior of others is
Options: 
A. overattributing to situations
B. underattributing to persons
C. underattributing to situations
D. overattributing to person-situation interactions
Answer: 
",professional_psychology,"['overattributing to situations' 'underattributing to persons'
 'underattributing to situations'
 'overattributing to person-situation interactions']",2,227,C
"Question: Compared with political parties in countries such as England and Israel, both of which have multiparty systems, American political parties are
Options: 
A. less interested in influencing the outcome of elections
B. less clearly identified with consistent political ideologies
C. less effective at raising money from political supporters
D. better able to reflect the goals of their entire constituencies
Answer: 
",high_school_government_and_politics,"['less interested in influencing the outcome of elections'
 'less clearly identified with consistent political ideologies'
 'less effective at raising money from political supporters'
 'better able to reflect the goals of their entire constituencies']",1,773,B
"Question: The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is
Options: 
A. 3 / 2.
B. 1 / 3.
C. 2 / 3.
D. 2 / 5.
Answer: 
",electrical_engineering,['3 / 2.' '1 / 3.' '2 / 3.' '2 / 5.'],2,327,C
"Question: Which of the following is matched with its correct function?
Options: 
A. Ovule ..... production of pollen
B. Vascular cambium ..... formation of apical meristem
C. Xylem ..... transport of sugars
D. Guard cell ..... regulation of transpiration rate
Answer: 
",miscellaneous,"['Ovule ..... production of pollen'
 'Vascular cambium ..... formation of apical meristem'
 'Xylem ..... transport of sugars'
 'Guard cell ..... regulation of transpiration rate']",3,1747,D
